Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH,Moisture,Crop
32,0,0,39.4,75.28,6.52519989384929,24.07,Paddy
7,6,34,27.74,60.46,6.52519989384929,35.02,Ground Nuts
12,0,16,27.37,52.05,6.52519989384929,48.29,Millets
20,0,19,32.5,71.1,6.52519989384929,42.17,Ground Nuts
8,2,40,26.46,43.65,6.52519989384929,37.06,Oil Seeds
43,0,0,30.31,69.86,6.8,34.48,Wheat
35,0,0,32.02,50.79,6.52519989384929,49.78,Oil Seeds
11,0,14,36.4,70.69,6.52519989384929,39.09,Ground Nuts
12,0,13,31.51,54.73,6.5,40.94,Cotton
43,0,0,39.77,60.41,6.52519989384929,36.49,Pulses
36,4,4,33.93,62.94,6.52519989384929,24.51,Barley
31,0,0,32.13,65.75,6.52519989384929,28.87,Oil Seeds
38,4,0,29.99,54.89,6.8,26.65,Wheat
13,2,14,38.38,71.17,6.52519989384929,36.81,Pulses
36,0,2,30.43,59.04,6.8,31.22,Wheat
6,13,29,28.65,49.55,6.52519989384929,37.4,Millets
7,9,26,25.07,45.11,6.52519989384929,40.13,Oil Seeds
12,17,12,26.73,51.88,6.52519989384929,56.62,Pulses
8,5,25,35.68,63.89,6.52519989384929,54.3,Tobacco
11,0,33,33.56,59.78,6.52519989384929,38.47,Ground Nuts
0,16,20,28.48,60.34,6.8,51.42,Wheat
38,0,0,34.31,58.35,6.52519989384929,36.79,Oil Seeds
24,0,20,28.81,49.93,6.5,42.56,Maize
9,4,30,24.11,57.89,6.5,33.69,Sugarcane
3,15,19,31.21,55.32,6.5,31.42,Maize
11,0,16,28.66,41.97,6.52519989384929,61.2,Oil Seeds
41,0,0,22.83,46.9,6.52519989384929,34.34,Oil Seeds
13,1,13,25.54,65.51,6.52519989384929,46.01,Ground Nuts
18,18,8,30.02,68.96,6.52519989384929,36.07,Paddy
17,19,12,29.98,73.22,6.52519989384929,69.23,Oil Seeds
16,10,12,34.95,71.28,6.5,41,Maize
25,2,28,27.38,57.61,6.52519989384929,47.52,Pulses
13,0,13,35.64,66.88,6.5,40.08,Cotton
34,0,0,39.23,71.01,6.5,70,Sugarcane
38,1,0,26.84,54.27,6.5,42,Maize
17,0,14,34.38,70.03,6.52519989384929,45.73,Ground Nuts
39,3,4,37.38,61.81,6.5,30.38,Sugarcane
10,0,5,36.92,62.66,6.52519989384929,24.71,Millets
9,2,14,31.54,66.48,6.52519989384929,42.57,Oil Seeds
25,0,28,30.38,67.91,6.52519989384929,29.26,Ground Nuts
12,0,39,33.13,61.63,6.5,34.01,Cotton
12,10,26,40,61.51,6.52519989384929,33.56,Pulses
36,0,2,37.05,61.02,6.5,63.27,Sugarcane
8,3,16,29.45,60,6.8,40.69,Wheat
10,0,39,20.82,42.97,6.52519989384929,53.12,Ground Nuts
4,5,33,34.04,60.33,6.5,27.69,Maize
8,2,32,25.22,62.81,6.5,27.64,Sugarcane
11,0,37,25.96,53.04,6.52519989384929,36.42,Paddy
20,0,26,34.01,50.12,6.52519989384929,41.72,Barley
5,12,32,40,71.27,6.52519989384929,28.81,Pulses
6,0,13,35.95,70.71,6.8,33.49,Wheat
37,2,0,29.41,52.65,6.52519989384929,35.64,Pulses
11,0,17,33.88,55.46,6.5,56.38,Maize
44,0,3,33.99,68.26,6.52519989384929,67.98,Paddy
37,4,0,24.47,57.6,6.52519989384929,31.33,Ground Nuts
19,1,37,25.83,44.55,6.52519989384929,49.96,Barley
20,0,16,24.74,60.74,6.52519989384929,23.03,Barley
26,0,21,27.19,59.49,6.5,51.72,Sugarcane
16,11,12,31.1,50.28,6.5,31.31,Maize
17,0,35,26.73,44.52,6.8,37.78,Wheat
27,2,20,30.46,71.86,6.52519989384929,37.86,Tobacco
43,0,0,28.7,59.26,6.5,50.65,Maize
12,0,33,32.49,61.52,6.52519989384929,60.29,Paddy
14,0,35,25.28,55.11,6.5,44.16,Maize
40,4,0,23.54,50.26,6.52519989384929,54.64,Millets
9,4,7,28.53,62.54,6.52519989384929,44.94,Pulses
38,2,1,26.45,56.63,6.5,48.3,Cotton
17,3,14,27.71,67.71,6.52519989384929,37.2,Ground Nuts
6,4,14,24.98,47,6.52519989384929,39.65,Oil Seeds
30,0,2,35.07,59.79,6.5,36.73,Maize
4,11,25,36.94,58.84,6.5,24.8,Maize
13,0,36,30.26,50.57,6.52519989384929,39.97,Tobacco
14,0,11,32.12,69.24,6.52519989384929,28.17,Barley
11,4,12,22.33,46.53,6.52519989384929,48.03,Ground Nuts
37,0,0,27.36,61.34,6.52519989384929,25.34,Oil Seeds
37,0,3,29.03,53.72,6.52519989384929,36.57,Paddy
8,8,29,32.8,55.77,6.52519989384929,25.49,Tobacco
38,0,0,32.28,58.89,6.52519989384929,44.68,Pulses
25,0,18,37.53,58.75,6.52519989384929,49.74,Barley
14,0,36,22.55,56.57,6.52519989384929,32.88,Barley
24,4,22,22.07,52.72,6.52519989384929,42.19,Ground Nuts
38,0,0,28.92,44.74,6.52519989384929,20.1,Barley
10,4,45,26.05,48.76,6.8,36.8,Wheat
4,14,22,24.84,58.91,6.8,46.57,Wheat
13,1,34,30.62,70.7,6.52519989384929,40.7,Tobacco
11,12,31,26.56,59.44,6.5,43.26,Sugarcane
9,18,24,31.15,55.59,6.5,36.3,Cotton
12,1,12,25.6,57.71,6.52519989384929,28.22,Oil Seeds
14,15,14,26.71,55.75,6.8,36.45,Wheat
21,4,29,29.67,63.41,6.5,52.03,Sugarcane
13,3,35,33.3,61.13,6.52519989384929,64.74,Millets
9,8,32,32.01,57.23,6.52519989384929,31.01,Ground Nuts
7,0,37,30.59,54.91,6.5,56.59,Cotton
3,19,17,37.88,74.88,6.52519989384929,56.23,Barley
12,12,32,30.48,47.8,6.52519989384929,35.57,Tobacco
15,4,12,30.3,69.31,6.8,39.33,Wheat
30,0,2,34.08,55.54,6.5,33.81,Maize
24,0,22,38.45,63.15,6.52519989384929,38.99,Barley
7,11,31,24.76,55.27,6.52519989384929,42.41,Ground Nuts
6,15,12,25.73,68.57,6.52519989384929,65.59,Millets
21,0,21,20.56,55.98,6.52519989384929,59.15,Tobacco
15,0,38,38.77,68.24,6.52519989384929,50.1,Oil Seeds
9,8,10,30.56,55.9,6.52519989384929,26.75,Ground Nuts
15,13,14,26.93,51.37,6.52519989384929,38.7,Barley
6,11,28,26.67,42.74,6.52519989384929,32.88,Barley
41,0,1,31.42,63.61,6.52519989384929,38.3,Millets
17,0,19,26.7,43.08,6.52519989384929,35.41,Barley
26,0,24,26.05,51.11,6.52519989384929,50.29,Barley
10,0,41,25.12,46.17,6.5,51.55,Sugarcane
10,1,36,32.41,67.07,6.52519989384929,58.47,Barley
8,0,11,27.81,63.26,6.52519989384929,31.62,Tobacco
4,4,26,23.36,50.24,6.8,62.86,Wheat
10,4,32,33,57.63,6.52519989384929,23.79,Oil Seeds
10,11,25,26.02,55.23,6.52519989384929,60.12,Pulses
13,0,6,26.74,56.43,6.52519989384929,37.84,Paddy
8,0,8,33.17,68.4,6.52519989384929,43.77,Ground Nuts
38,1,0,33.5,69.8,6.52519989384929,63.84,Pulses
21,0,20,28.32,55.53,6.52519989384929,45.11,Ground Nuts
23,0,18,29.54,71.68,6.52519989384929,30.17,Millets
14,1,38,25.68,50.13,6.5,39.69,Sugarcane
11,14,16,28.77,63.48,6.52519989384929,62.69,Millets
20,0,22,23.17,44.36,6.8,29.03,Wheat
9,14,10,27.12,63.03,6.52519989384929,36.58,Pulses
23,4,26,31.38,57.13,6.52519989384929,50.94,Millets
16,0,12,27.91,58.99,6.52519989384929,54.67,Ground Nuts
27,0,21,36.99,70.45,6.5,38.09,Sugarcane
4,22,11,35.01,69.3,6.8,24.95,Wheat
8,20,19,30.71,67.85,6.5,39.93,Maize
39,4,2,38.22,70.27,6.52519989384929,61.83,Millets
22,0,20,30.23,47.44,6.52519989384929,37.38,Oil Seeds
33,0,1,33.72,52.61,6.5,36.82,Cotton
13,4,8,29.14,58.06,6.5,48.58,Maize
42,1,3,34.18,69.67,6.5,53.8,Cotton
8,10,11,28.32,59.85,6.52519989384929,47.42,Pulses
32,3,3,28.16,57.48,6.52519989384929,53.75,Tobacco
10,0,43,40,52.02,6.52519989384929,54.28,Pulses
13,0,12,30.08,57.14,6.5,27.77,Sugarcane
39,1,0,27.61,61.04,6.52519989384929,42.47,Barley
41,2,0,23.74,62.35,6.52519989384929,47.62,Tobacco
19,3,15,22.26,52.88,6.52519989384929,30.93,Oil Seeds
25,0,22,34.77,66.85,6.52519989384929,58.36,Oil Seeds
13,1,8,26.63,45.47,6.52519989384929,46.54,Paddy
14,14,7,24.69,52.7,6.52519989384929,64.58,Ground Nuts
17,0,15,24.7,48.88,6.8,34.2,Wheat
17,0,34,28.79,61.59,6.5,38.58,Sugarcane
19,0,22,25.37,56.61,6.52519989384929,56.76,Paddy
18,0,40,35.56,61.27,6.52519989384929,22.3,Pulses
12,6,32,29.95,59.77,6.5,58.3,Cotton
25,0,19,28.85,45.97,6.5,32.58,Sugarcane
39,3,1,22.68,53.23,6.52519989384929,41.71,Pulses
19,0,29,33.94,57.41,6.52519989384929,34.97,Ground Nuts
19,0,21,34.02,63.05,6.52519989384929,37.97,Pulses
13,3,40,26.44,51.89,6.52519989384929,57.57,Oil Seeds
17,0,12,27.43,65.87,6.5,31.51,Maize
36,2,0,26.23,55.01,6.52519989384929,69.61,Paddy
36,3,0,30.45,68.48,6.52519989384929,24.3,Oil Seeds
4,5,30,25.4,50.75,6.52519989384929,61.02,Ground Nuts
5,13,24,27.56,58.15,6.52519989384929,44.56,Paddy
8,4,28,37.29,61.83,6.8,43.85,Wheat
39,4,2,25.22,56.62,6.52519989384929,68.74,Ground Nuts
16,4,7,26.88,58.54,6.5,64.04,Cotton
7,4,36,21.46,49.42,6.52519989384929,27.24,Barley
22,3,28,28.14,68.89,6.52519989384929,34.58,Tobacco
35,0,0,32.55,64.64,6.5,38.15,Sugarcane
36,0,1,24.15,40.44,6.5,28.01,Sugarcane
9,1,14,36.93,71.6,6.5,48.92,Maize
15,0,14,32.73,62.28,6.5,30.58,Maize
11,2,37,29.55,66.21,6.8,41.39,Wheat
36,0,0,25.75,59.79,6.5,53.21,Cotton
7,9,28,35.85,54.97,6.52519989384929,46.16,Barley
40,0,0,31.4,69.24,6.8,70,Wheat
19,0,34,34.9,71.05,6.52519989384929,61.06,Millets
10,8,33,30.98,59.93,6.52519989384929,70,Pulses
39,3,0,24.15,51.72,6.5,39.93,Maize
37,4,0,27.35,47.36,6.52519989384929,29.46,Millets
31,0,0,30.03,48.19,6.52519989384929,57.79,Pulses
7,13,10,28.44,52.45,6.52519989384929,56.53,Oil Seeds
3,17,18,24.69,45,6.5,53.03,Sugarcane
8,12,10,34.34,54.99,6.52519989384929,42.74,Ground Nuts
8,18,10,28.13,53.68,6.52519989384929,36.11,Tobacco
8,0,33,27.41,51.23,6.52519989384929,42.1,Barley
11,0,16,32.89,60.09,6.8,34.74,Wheat
41,0,0,31.34,59.69,6.5,24.88,Cotton
7,15,14,27.79,58.46,6.52519989384929,56.78,Millets
40,0,0,22.44,58.98,6.52519989384929,31.84,Ground Nuts
12,0,30,20.09,49.43,6.52519989384929,29.54,Millets
12,4,15,32.2,67.18,6.52519989384929,32.4,Oil Seeds
19,4,39,31.51,67.28,6.52519989384929,31.48,Tobacco
8,1,10,33.68,55.21,6.52519989384929,54.24,Ground Nuts
10,1,41,30.94,46.3,6.5,50.32,Maize
36,4,0,30.93,52.97,6.52519989384929,43.41,Tobacco
16,2,41,27.81,60,6.52519989384929,46.59,Oil Seeds
32,0,2,31.36,56.32,6.52519989384929,70,Millets
8,9,26,27.52,59.49,6.5,37.18,Maize
9,2,10,32.97,57.21,6.52519989384929,43.09,Tobacco
9,8,19,30.13,57.87,6.52519989384929,65.36,Barley
11,4,36,29.13,72.87,6.52519989384929,61.13,Tobacco
26,0,17,29.47,68.26,6.52519989384929,24.64,Millets
36,0,0,27.2,52.83,6.52519989384929,40.12,Ground Nuts
41,0,1,29.52,70.13,6.52519989384929,52.74,Ground Nuts
11,1,5,26.58,49.05,6.52519989384929,68.83,Oil Seeds
10,9,19,32.39,69.83,6.52519989384929,48.13,Millets
0,16,15,27.86,58.24,6.52519989384929,48.37,Millets
9,13,35,27.87,59.72,6.5,31.79,Maize
26,1,23,31.12,59.5,6.52519989384929,50.57,Millets
36,0,3,29.45,60.16,6.52519989384929,51.07,Millets
16,8,9,25.45,59.9,6.52519989384929,64.58,Barley
26,1,14,27.06,61.03,6.52519989384929,24.92,Oil Seeds
17,0,32,25.44,59.38,6.52519989384929,33.04,Barley
11,16,22,26.27,47.12,6.5,39.25,Cotton
13,14,10,30.57,48.3,6.5,47.88,Sugarcane
15,0,43,27.27,66.44,6.5,33.89,Sugarcane
13,0,11,21.07,43.97,6.5,55.88,Sugarcane
40,0,2,33.6,59.48,6.52519989384929,58.14,Pulses
8,14,22,30.34,54.73,6.52519989384929,59.83,Ground Nuts
42,0,0,28.43,66.03,6.52519989384929,40.41,Oil Seeds
13,0,36,25.5,56.26,6.52519989384929,34.73,Pulses
12,2,37,33.23,61.09,6.5,54.12,Sugarcane
41,0,1,27.83,45.02,6.52519989384929,46.07,Barley
28,0,19,21.81,55.61,6.5,49.74,Cotton
45,2,3,37.5,70.28,6.52519989384929,44.57,Pulses
35,0,0,25.64,52.31,6.52519989384929,26.84,Tobacco
14,4,27,32.72,65.66,6.5,61.97,Cotton
9,4,9,27.83,51.16,6.52519989384929,28.19,Paddy
14,3,37,29.8,49.21,6.52519989384929,70,Barley
22,1,18,27.94,55.06,6.52519989384929,43.85,Barley
6,0,18,33.38,69.64,6.52519989384929,50.47,Paddy
19,0,25,33.15,56.8,6.52519989384929,37.23,Ground Nuts
38,2,0,20.27,48.38,6.5,41.27,Maize
43,0,0,25.8,68.86,6.52519989384929,37.41,Pulses
16,0,8,24.18,49.22,6.52519989384929,41.48,Tobacco
7,3,13,27.34,64.09,6.52519989384929,49.59,Ground Nuts
26,4,20,33.33,61.68,6.5,47.24,Maize
5,11,32,37.84,71.33,6.52519989384929,61.02,Barley
27,0,21,29.4,59.77,6.52519989384929,44.88,Millets
9,14,16,26.96,53.75,6.52519989384929,55.55,Pulses
40,0,2,29.02,54.06,6.52519989384929,49.75,Paddy
10,0,45,25.28,48.89,6.52519989384929,32.24,Tobacco
9,4,39,26.16,67.1,6.52519989384929,51.58,Pulses
14,1,38,32.81,49.4,6.5,28.02,Cotton
15,13,12,25.24,59.52,6.8,34.71,Wheat
20,1,15,36.1,74.43,6.52519989384929,34.08,Millets
13,10,20,30.99,68.56,6.52519989384929,62.25,Tobacco
36,0,3,34.66,61.82,6.52519989384929,60.2,Ground Nuts
8,0,11,31.8,59.13,6.52519989384929,30.23,Millets
27,0,17,28.69,65.85,6.5,57.9,Sugarcane
10,20,20,21.55,59.81,6.5,59.85,Cotton
17,3,40,29.05,44.58,6.8,36.61,Wheat
23,0,20,25.08,46.33,6.5,43.61,Maize
11,0,7,39.1,61.36,6.5,37.49,Sugarcane
16,1,15,31.15,63.79,6.5,36.36,Maize
4,5,25,26.49,52.95,6.52519989384929,28.44,Paddy
13,0,43,33.41,65.63,6.52519989384929,63.92,Barley
35,0,0,36.63,63.13,6.5,21.51,Cotton
7,1,18,36.12,70.69,6.5,27.52,Maize
23,0,19,40,67.3,6.52519989384929,61.45,Pulses
9,22,21,27.05,46.43,6.5,39.89,Sugarcane
25,0,21,33.43,57.05,6.5,48.63,Sugarcane
36,4,0,38.27,63.64,6.5,32.68,Cotton
14,1,6,24.67,58.06,6.52519989384929,59.42,Millets
40,0,3,23.88,50.11,6.52519989384929,45.85,Oil Seeds
12,8,18,25.87,52.61,6.5,30.58,Maize
11,0,43,30.82,64.35,6.5,61.25,Cotton
7,0,34,26.97,52.44,6.8,39.74,Wheat
37,0,0,27.44,57.21,6.52519989384929,25.09,Paddy
8,0,37,28.67,57.85,6.52519989384929,47.86,Tobacco
39,0,0,32.67,62.29,6.52519989384929,26.22,Oil Seeds
15,12,15,27.76,53.93,6.52519989384929,57.79,Ground Nuts
14,0,37,31.99,70,6.52519989384929,59.63,Oil Seeds
35,1,0,26.59,61.53,6.5,48.03,Maize
17,0,33,36.79,65,6.52519989384929,55.71,Tobacco
36,0,0,30.99,49.27,6.52519989384929,42.82,Barley
22,0,16,32.87,73.43,6.52519989384929,29.3,Paddy
26,0,19,27.71,43.77,6.5,48.14,Cotton
16,0,37,30.04,71.83,6.52519989384929,39.57,Pulses
7,14,24,25.45,43.45,6.8,42.36,Wheat
7,11,30,38.42,58.28,6.5,26.24,Cotton
8,0,34,24.38,43.06,6.52519989384929,42.61,Oil Seeds
24,2,24,29.03,55.07,6.5,65.94,Cotton
8,17,14,25.8,52.64,6.5,33.3,Cotton
13,0,37,29.63,52.15,6.5,56.87,Sugarcane
27,0,25,29.02,56.54,6.52519989384929,52.15,Ground Nuts
45,3,4,30.19,50.07,6.52519989384929,32.12,Oil Seeds
6,17,19,31.02,57.58,6.8,20.78,Wheat
7,17,9,27.75,53.08,6.52519989384929,29.81,Ground Nuts
38,0,0,30.13,67.09,6.52519989384929,41.03,Ground Nuts
15,7,12,38.71,69.52,6.5,63.35,Maize
16,0,10,31.68,50.27,6.52519989384929,47.49,Oil Seeds
9,10,27,34.14,78.24,6.52519989384929,24.55,Oil Seeds
5,6,30,29.59,52.76,6.5,56.29,Maize
40,2,3,23.14,53.52,6.52519989384929,20,Millets
41,0,0,26.88,63.51,6.52519989384929,66.12,Millets
34,3,0,31.84,68.04,6.5,27.11,Maize
26,1,16,29.83,49.84,6.52519989384929,59,Millets
5,13,27,31.49,60.18,6.52519989384929,62.56,Oil Seeds
21,2,26,25.78,46.81,6.52519989384929,35.47,Oil Seeds
10,14,17,20.09,57.36,6.5,31.09,Sugarcane
34,3,0,25.48,53.37,6.52519989384929,58.92,Barley
11,3,43,22.11,50.94,6.52519989384929,46.15,Oil Seeds
10,2,33,30.8,50.26,6.52519989384929,39.27,Tobacco
8,4,38,33.95,66.85,6.52519989384929,40.54,Millets
39,4,0,35.04,68.15,6.8,55.92,Wheat
13,0,35,26.46,54.2,6.52519989384929,34.96,Paddy
14,0,5,29.54,70.83,6.5,56.61,Maize
26,2,21,29.84,56.17,6.52519989384929,44.45,Pulses
1,21,19,29.53,57.3,6.52519989384929,54.4,Pulses
16,0,14,22.59,58.51,6.52519989384929,44.23,Pulses
11,0,37,23.48,58.68,6.5,34.39,Sugarcane
3,10,37,21.23,56.98,6.52519989384929,30.23,Millets
9,8,11,22.9,52.41,6.52519989384929,55.46,Millets
16,4,18,38.33,73.15,6.5,33.03,Sugarcane
7,16,13,36.38,71.89,6.5,29.29,Maize
5,15,15,32.37,71.46,6.52519989384929,57.51,Tobacco
25,3,20,27.4,59.99,6.5,62.58,Cotton
9,14,11,33.21,56.71,6.52519989384929,42.72,Oil Seeds
9,1,10,23.73,47.43,6.5,37.37,Sugarcane
13,0,11,25.27,46.34,6.5,34.16,Cotton
12,2,17,29.25,55.35,6.8,70,Wheat
10,3,36,29.28,54.61,6.5,41.11,Sugarcane
38,1,4,31.57,56.03,6.52519989384929,45.99,Barley
16,0,43,23.31,47.22,6.52519989384929,36.56,Ground Nuts
11,3,28,23.77,59.04,6.52519989384929,32.32,Paddy
11,0,36,40,67.48,6.8,24.3,Wheat
38,3,3,35.78,56.41,6.5,35.5,Sugarcane
37,0,4,23.83,60.51,6.52519989384929,58.65,Ground Nuts
5,15,21,22.79,55.32,6.5,30.62,Maize
25,3,25,26.91,47.11,6.5,32.35,Maize
6,11,33,30.24,53.59,6.52519989384929,42.38,Ground Nuts
19,0,21,35.62,59.35,6.5,28.16,Cotton
20,3,15,28.35,52.08,6.52519989384929,56.67,Ground Nuts
11,16,15,30.66,48.43,6.52519989384929,33.57,Tobacco
24,0,23,28.5,60.14,6.52519989384929,67.67,Barley
15,1,12,37.5,65.89,6.5,26.53,Sugarcane
37,0,0,37.32,62.83,6.8,70,Wheat
4,0,14,23.99,57.62,6.52519989384929,27.55,Ground Nuts
35,2,2,31.38,58.81,6.52519989384929,29.07,Ground Nuts
25,0,19,26.97,61.39,6.52519989384929,42.62,Pulses
3,11,31,24.87,53.77,6.52519989384929,35.95,Ground Nuts
32,2,1,27.57,52.6,6.52519989384929,31.99,Oil Seeds
16,1,38,34.1,65.21,6.52519989384929,40.62,Tobacco
40,0,0,35.45,66.58,6.52519989384929,32.61,Tobacco
17,4,23,31.24,51.41,6.5,40.03,Maize
13,0,10,28.27,64.54,6.52519989384929,40.65,Millets
39,0,0,27.03,62.23,6.5,26.14,Maize
42,0,0,32.46,68.48,6.52519989384929,29.37,Tobacco
16,0,41,26.35,63.69,6.5,55.09,Cotton
7,2,8,32.76,50.34,6.5,36.54,Sugarcane
40,0,1,21.71,44.2,6.5,59.96,Maize
34,4,2,30.04,62.08,6.5,62.03,Sugarcane
12,4,13,28.1,69.82,6.5,54.14,Sugarcane
15,0,34,33.02,78.74,6.52519989384929,66.35,Barley
13,15,16,21.89,49.75,6.5,44.91,Maize
11,0,31,25.29,40.62,6.52519989384929,35.99,Barley
35,4,4,36.93,61.19,6.5,40.24,Sugarcane
36,2,3,30.92,64.22,6.5,27.19,Cotton
27,4,19,32.53,71.92,6.5,57.51,Sugarcane
14,0,42,28.68,61.24,6.52519989384929,32.02,Paddy
40,4,0,36.1,66.96,6.52519989384929,36.79,Oil Seeds
5,4,34,21.7,40.45,6.52519989384929,70,Paddy
41,1,1,30.5,62.99,6.52519989384929,53.43,Millets
11,0,5,30.43,59.8,6.8,49.55,Wheat
10,15,12,32.33,67.75,6.52519989384929,35.42,Ground Nuts
20,0,22,29.44,57.46,6.52519989384929,51.76,Tobacco
33,1,0,29.3,51.86,6.52519989384929,56.57,Millets
6,5,27,38.47,62.47,6.5,48.69,Cotton
38,0,0,29.46,59.85,6.52519989384929,49.4,Millets
3,10,28,37.38,74.63,6.5,54.68,Sugarcane
26,0,14,26.59,49.71,6.8,43.98,Wheat
7,4,9,25.41,49.09,6.5,33,Sugarcane
9,0,31,33.39,71.13,6.52519989384929,66.44,Millets
37,0,0,28.36,50.91,6.5,51.82,Maize
17,0,13,37.54,71.73,6.52519989384929,60.22,Millets
3,12,33,31.38,68.77,6.52519989384929,40.47,Pulses
14,0,36,28.27,66.94,6.52519989384929,50.35,Barley
8,2,10,29.52,60.02,6.5,59.16,Sugarcane
23,0,24,29.49,43.74,6.52519989384929,40.46,Tobacco
19,2,22,37.19,61.38,6.52519989384929,29.6,Paddy
28,0,14,32.37,54.35,6.52519989384929,45.6,Oil Seeds
36,3,0,28.71,45.53,6.5,70,Cotton
9,20,16,26.9,56.65,6.52519989384929,51.83,Barley
18,4,23,33.04,52.52,6.8,42.05,Wheat
38,0,0,32.48,52.45,6.5,36.41,Cotton
18,15,9,38.58,57.38,6.5,51.65,Sugarcane
9,14,10,30.12,59.49,6.52519989384929,56.5,Millets
37,0,1,27.4,53.38,6.52519989384929,62.69,Millets
13,1,9,21.17,57.9,6.5,29.14,Sugarcane
35,4,3,24.69,63.39,6.52519989384929,56.81,Barley
9,2,25,25.36,62.86,6.52519989384929,47.36,Barley
43,1,0,28.21,50.33,6.52519989384929,34.46,Paddy
14,0,37,34.64,71.11,6.5,46.1,Sugarcane
10,10,29,40,66.64,6.52519989384929,41.55,Oil Seeds
19,2,24,32.28,51.88,6.5,30.67,Cotton
20,2,16,28.38,63.35,6.52519989384929,49.24,Ground Nuts
11,0,13,30.7,55.96,6.52519989384929,25.41,Millets
19,1,19,32.35,78.2,6.52519989384929,56.8,Barley
3,22,16,37.76,62.35,6.52519989384929,39.16,Pulses
12,0,13,34.96,60.68,6.5,47.95,Cotton
6,17,17,27.58,45.82,6.52519989384929,59.66,Ground Nuts
17,0,21,36.11,66.33,6.5,36.23,Sugarcane
14,16,10,27.16,55.97,6.52519989384929,60.28,Paddy
16,0,10,32.5,63.91,6.52519989384929,65.45,Tobacco
12,3,27,30.48,50.15,6.5,24.43,Cotton
22,0,14,32.65,65.68,6.5,46.39,Maize
37,0,0,23.99,45.86,6.5,57.33,Cotton
39,0,0,28.8,52.94,6.52519989384929,36.36,Paddy
26,0,17,25.01,46.13,6.52519989384929,50.04,Millets
10,11,33,29.47,48.68,6.52519989384929,29.17,Oil Seeds
13,4,34,22.78,54.73,6.5,44.8,Maize
42,0,0,27.13,59.68,6.5,70,Sugarcane
9,0,12,29.27,71.38,6.52519989384929,26.02,Paddy
9,12,32,26.23,46.01,6.52519989384929,37.29,Millets
23,0,21,27.54,57.8,6.8,36.98,Wheat
35,0,1,30.96,61.45,6.52519989384929,57.94,Paddy
42,0,0,30.12,58.37,6.52519989384929,60.11,Oil Seeds
13,10,29,38.3,69.75,6.52519989384929,42.23,Paddy
39,0,0,33.32,78.29,6.52519989384929,27.11,Paddy
21,0,22,30.27,58.64,6.52519989384929,31.36,Oil Seeds
13,8,10,33.39,62.88,6.8,44.53,Wheat
6,4,29,24.28,64.47,6.52519989384929,58.73,Pulses
32,4,0,35.01,65.35,6.52519989384929,40.95,Paddy
36,3,0,21.18,47.08,6.52519989384929,54.95,Pulses
26,0,23,29.17,44.69,6.52519989384929,29.27,Ground Nuts
40,0,4,25.94,50.12,6.52519989384929,24.79,Oil Seeds
8,1,5,34.91,62.53,6.5,58.14,Maize
40,3,0,25.25,48,6.52519989384929,41.79,Ground Nuts
14,0,18,30.14,59.84,6.8,65.58,Wheat
14,0,38,35.58,69.81,6.52519989384929,28.33,Paddy
14,3,39,33.29,67.12,6.52519989384929,58.79,Millets
24,1,15,28.3,52.68,6.52519989384929,41.32,Pulses
11,10,18,26.46,63.95,6.52519989384929,33.78,Ground Nuts
26,1,23,40,68.33,6.5,55.39,Sugarcane
1,13,12,29.23,54.78,6.52519989384929,38.06,Millets
10,0,8,21.48,40.33,6.52519989384929,54.37,Pulses
33,2,1,38.55,72.39,6.52519989384929,45.36,Tobacco
34,0,0,30.88,57.35,6.5,47.9,Maize
35,0,0,30.49,59.07,6.52519989384929,35.69,Pulses
20,0,18,38.27,75.46,6.52519989384929,34.75,Ground Nuts
17,0,39,27.49,55.27,6.52519989384929,35.82,Paddy
36,0,0,32.66,65.59,6.5,49.67,Maize
9,5,30,30.36,52.15,6.52519989384929,66.69,Ground Nuts
15,16,10,32.86,56.84,6.5,63.44,Maize
11,16,8,29.32,58.03,6.52519989384929,59.13,Oil Seeds
10,4,4,34.51,77,6.52519989384929,70,Ground Nuts
38,0,3,35.64,77.44,6.52519989384929,32.55,Paddy
12,0,36,28.93,59.75,6.52519989384929,28.59,Oil Seeds
9,1,16,24.21,66.11,6.5,23.81,Maize
19,0,18,26.55,58.11,6.5,21.33,Maize
7,14,16,30.89,47.99,6.8,35.49,Wheat
42,0,0,23.95,49.46,6.52519989384929,59.12,Oil Seeds
13,1,9,35.62,59.9,6.5,43.04,Cotton
1,14,17,33.16,59.69,6.52519989384929,22.75,Oil Seeds
10,1,37,29.53,61.71,6.52519989384929,24.84,Barley
5,6,23,25.22,47.33,6.5,34.35,Maize
10,0,43,27.47,54.96,6.8,39.02,Wheat
10,2,10,39.55,69.54,6.52519989384929,40.56,Barley
12,10,8,25.43,54.6,6.52519989384929,45.71,Barley
7,3,13,23.19,55.23,6.52519989384929,49.89,Tobacco
8,0,41,31.18,62.75,6.52519989384929,40.64,Pulses
9,5,27,30.2,50.46,6.52519989384929,32.53,Oil Seeds
20,0,17,21.31,45.08,6.5,38.96,Cotton
40,0,1,32.65,51.77,6.8,30.52,Wheat
40,0,3,33.18,58.37,6.52519989384929,21,Ground Nuts
11,9,18,29.51,60.72,6.5,23.07,Maize
13,13,13,36.65,65.21,6.5,41.35,Sugarcane
6,0,12,24.53,62.02,6.52519989384929,50,Paddy
